N Drinks Volume Price
3515 Wine 1.44 49.2
3516 Juice 1.67 37.2
3517 Cola 0.68 22.5
3518 Fanta 1.83 20.3
3519 Lemonade 0.78 44.1
3520 Gin 1.1 14.9
3521 Milk 0.83 9.4
3522 Cider 1.44 27.0
3523 Milk 1.64 26.4
3524 Champagne 1.97 38.8
3525 Fanta 1.78 11.0
3526 Whiskey 0.47 6.5
3527 Champagne 1.49 25.7
3528 Brandy 1.26 45.7
3529 Cola 1.09 37.6
3530 Tea 0.79 34.7
3531 Tea 0.44 45.0
3532 Water 1.06 8.1
3533 Milk 1.7 22.7
3534 Water 1.67 14.6
3535 Gin 0.51 35.1
3536 Water 1.52 18.5
3537 Cola 0.95 31.2
3538 Fanta 1.36 26.3
3539 Brandy 1.72 35.6
3540 Milk 1.06 39.9
3541 Milk 0.98 4.1
3542 Soda 1.39 18.3
3543 Milk 1.7 15.8
3544 Tonic 1.43 17.1
3545 Whiskey 1.99 37.0
3546 Rum 1.84 47.9
3547 Brandy 1.25 10.4
3548 Cola 0.95 43.5
3549 Fanta 0.28 22.3
3550 Champagne 1.42 18.6
3551 Coffee 1.9 38.4
3552 Fanta 0.65 22.5
3553 Tonic 1.26 1.1
3554 Coffee 1.55 31.7
3555 Rum 1.74 28.6
3556 Juice 1.94 40.5
3557 Tonic 0.27 1.7
3558 Soda 1.27 26.2
3559 Brandy 0.97 38.6
3560 Tonic 0.49 28.9
3561 Fanta 1.41 37.8
3562 Wine 1.91 45.2
3563 Coffee 0.96 18.4
3564 Whiskey 0.34 34.1
3565 Rum 0.46 29.1
3566 Water 1.4 7.1
3567 Tea 1.08 37.0
3568 Sprite 0.55 31.3
3569 Soda 1.02 7.2
3570 Rum 1.16 33.0
3571 Lemonade 1.55 42.4
3572 Brandy 1.2 0.5
3573 Rum 1.81 42.5
3574 Tonic 1.26 11.1
3575 Water 0.84 46.1
3576 Beer 1.41 15.6
3577 Wine 1.22 6.3
3578 Fanta 1.88 21.5
3579 Champagne 0.51 6.0
3580 Cola 1.67 30.4
3581 Juice 0.76 6.2
3582 Soda 0.94 1.8
3583 Sprite 0.64 19.6
3584 Tea 0.87 17.9
3585 Rum 0.35 37.1
3586 Cola 1.46 24.6
3587 Wine 0.96 43.1
3588 Cola 1.32 3.8
3589 Milk 1.86 10.6
3590 Gin 0.5 43.9
3591 Sprite 1.46 45.8
3592 Cider 0.85 7.3
3593 Whiskey 1.63 8.4
3594 Cider 1.33 38.5
3595 Tea 0.44 38.5
3596 Tonic 0.98 7.7
3597 Juice 1.19 45.9
3598 Champagne 1.0 2.6
3599 Vodka 1.48 11.1
3600 Wine 1.24 38.1
3601 Beer 1.75 35.6
3602 Champagne 0.97 38.1
3603 Soda 0.7 4.4
3604 Coffee 1.71 9.6
3605 Tonic 1.95 2.7
3606 Water 0.8 25.9
3607 Soda 1.66 40.3
3608 Gin 1.26 4.6
3609 Cola 0.78 41.3
3610 Gin 0.58 39.8
3611 Sprite 1.98 31.4
3612 Brandy 1.89 33.5
3613 Cola 0.55 18.2
3614 Coffee 0.76 14.3
3615 Lemonade 0.63 9.3
3616 Whiskey 0.6 5.7
3617 Wine 1.18 12.0
3618 Milk 0.33 22.1
3619 Vodka 0.77 16.1
3620 Whiskey 0.46 30.3
3621 Rum 1.79 34.9
3622 Champagne 0.34 18.4
3623 Whiskey 0.68 2.3
3624 Fanta 0.89 32.5
3625 Tonic 1.35 49.1
3626 Whiskey 1.02 48.0
3627 Vodka 1.35 46.4
3628 Soda 1.16 27.5
3629 Beer 0.45 42.4
3630 Tonic 0.95 46.5
3631 Sprite 0.34 4.1
3632 Coffee 0.27 26.2
3633 Fanta 0.23 45.7
3634 Brandy 1.93 29.2
3635 Water 0.39 16.3
3636 Whiskey 1.57 29.5
3637 Water 1.26 26.1
3638 Lemonade 1.24 8.9
3639 Tonic 1.31 38.8
3640 Fanta 0.68 20.7
3641 Juice 1.46 35.1
3642 Lemonade 1.99 15.5
3643 Milk 1.7 37.4
3644 Milk 1.18 31.1
3645 Sprite 0.23 49.9
3646 Sprite 1.47 39.9
3647 Tea 1.82 4.5
3648 Brandy 1.17 29.9
3649 Vodka 1.23 28.5
3650 Cola 0.61 45.8
3651 Rum 1.98 13.3
3652 Brandy 1.97 47.7
3653 Juice 0.86 4.4
3654 Juice 0.74 24.9
3655 Wine 0.88 1.5
3656 Milk 1.44 28.7
3657 Soda 1.98 47.5
3658 Wine 1.52 45.7
3659 Brandy 1.13 18.7
3660 Wine 1.57 33.1
3661 Brandy 0.7 40.9
3662 Lemonade 1.05 22.3
3663 Wine 1.4 25.5
3664 Milk 0.87 38.2
3665 Cider 1.31 38.9
3666 Tonic 0.54 24.8
3667 Cider 1.81 22.2
3668 Tea 0.95 19.4
3669 Beer 0.45 45.4
3670 Brandy 0.66 3.4
3671 Sprite 0.98 33.1
3672 Water 1.78 20.5
3673 Fanta 0.93 22.7
3674 Tonic 0.66 18.3
3675 Beer 0.21 14.4
3676 Tea 0.43 46.7
3677 Coffee 0.65 49.2
3678 Tonic 1.8 47.2
3679 Beer 0.53 5.3
3680 Juice 0.91 39.0
3681 Fanta 0.77 48.7
3682 Cola 0.92 44.7
3683 Coffee 1.27 43.1
3684 Sprite 1.68 0.8
3685 Beer 1.05 1.1
3686 Cider 1.05 7.8
3687 Vodka 1.92 4.8
3688 Sprite 1.02 26.7
3689 Milk 0.66 24.3
3690 Sprite 1.28 4.1
3691 Rum 0.71 33.4
3692 Juice 1.43 14.6
3693 Tonic 0.61 24.9
3694 Vodka 1.93 17.6
3695 Gin 1.75 27.6
3696 Brandy 0.64 15.0
3697 Gin 0.51 4.7
3698 Soda 1.57 8.1
3699 Rum 0.7 13.4
3700 Lemonade 0.98 20.8
3701 Coffee 1.65 27.4
3702 Soda 1.8 18.1
3703 Tea 1.38 8.6
3704 Beer 0.76 30.5
3705 Rum 1.51 35.0
3706 Cola 1.14 45.8
3707 Milk 0.67 44.1
3708 Gin 1.7 14.3
3709 Wine 0.56 44.3
3710 Rum 0.54 31.7
3711 Vodka 0.2 8.1
3712 Rum 1.58 22.5
3713 Rum 0.56 3.5
3714 Brandy 1.18 13.6
3715 Cider 1.9 28.4
3716 Beer 1.83 35.2
3717 Whiskey 1.12 35.7
3718 Whiskey 1.64 7.0
3719 Water 1.92 36.6
3720 Whiskey 0.73 43.7
3721 Milk 1.88 14.2
3722 Water 1.84 35.8
3723 Cola 0.71 7.9
3724 Whiskey 1.96 3.2
3725 Juice 1.05 5.3
3726 Sprite 1.31 30.7
3727 Brandy 0.45 49.0
3728 Tea 0.25 12.6
3729 Sprite 1.91 28.7
3730 Juice 1.19 33.5
3731 Juice 0.38 32.2
3732 Beer 1.48 7.2
3733 Milk 1.81 20.0
3734 Water 1.85 32.8
3735 Sprite 0.59 47.4
3736 Tea 1.77 38.2
3737 Soda 1.59 38.4
3738 Sprite 0.21 31.2
3739 Rum 0.77 32.7
3740 Juice 1.52 30.1
3741 Gin 1.19 23.8
3742 Gin 1.29 29.7
3743 Champagne 1.43 33.7
3744 Fanta 1.29 30.1
3745 Coffee 0.37 43.9
3746 Whiskey 0.62 40.7
3747 Wine 1.16 7.7
3748 Fanta 0.73 32.2
3749 Milk 0.55 47.2
3750 Tea 1.4 48.7
3751 Rum 0.55 12.8
3752 Fanta 1.58 21.8
3753 Wine 0.31 4.9
3754 Sprite 1.07 13.0
3755 Wine 1.72 41.8
3756 Brandy 1.24 39.7
3757 Coffee 1.54 17.6
3758 Juice 1.89 28.2
3759 Coffee 1.79 39.4
3760 Water 1.17 20.1
3761 Tonic 1.0 37.5
3762 Cider 0.25 11.0
3763 Gin 1.99 41.9
3764 Fanta 0.57 4.3
3765 Lemonade 1.3 37.4
3766 Soda 1.79 49.4
3767 Water 0.67 22.1
3768 Coffee 0.46 0.7
3769 Tonic 0.99 36.6
3770 Fanta 0.23 15.3
3771 Wine 1.36 46.3
3772 Juice 1.81 33.3
3773 Rum 1.34 16.1
3774 Wine 0.35 47.7
3775 Brandy 1.85 28.5
3776 Juice 1.29 39.6
3777 Lemonade 1.34 45.3
3778 Vodka 1.74 23.3
3779 Gin 0.51 10.3
3780 Milk 1.41 34.8
3781 Brandy 0.48 3.2
3782 Juice 0.21 39.8
3783 Sprite 1.87 40.1
3784 Coffee 0.58 5.5
3785 Vodka 0.34 41.0
3786 Soda 0.84 46.9
3787 Milk 1.05 35.8
3788 Cider 1.26 18.4
3789 Cola 0.21 17.6
3790 Beer 0.78 7.0
3791 Cola 1.98 23.3
3792 Soda 0.95 9.5
3793 Juice 1.09 26.7
3794 Coffee 1.4 4.6
3795 Champagne 1.33 44.7
3796 Tea 1.24 41.0
3797 Lemonade 1.21 13.4
3798 Vodka 1.19 11.3
3799 Rum 1.47 48.8
3800 Cider 1.95 40.5
3801 Gin 0.54 0.9
3802 Coffee 1.13 18.1
3803 Tea 1.52 45.6
3804 Tea 0.64 28.7
3805 Cider 0.64 16.5
3806 Champagne 1.44 15.6
3807 Gin 0.63 10.4
3808 Lemonade 0.78 1.9
3809 Cola 1.86 24.9
3810 Champagne 1.86 28.3
3811 Tea 0.71 9.4
3812 Whiskey 1.97 24.4
3813 Sprite 1.97 42.0
3814 Soda 1.3 46.7
3815 Fanta 0.78 0.9
3816 Beer 0.33 45.6
3817 Beer 1.37 11.6
3818 Vodka 0.34 36.1
3819 Water 1.3 39.5
3820 Beer 0.28 25.5
3821 Water 0.22 18.3
3822 Lemonade 1.48 17.1
3823 Fanta 1.5 24.4
3824 Tea 1.26 45.4
3825 Lemonade 0.51 1.7
3826 Coffee 0.6 22.7
3827 Lemonade 1.67 9.4
3828 Soda 1.93 27.1
3829 Cider 1.86 15.1
3830 Milk 1.7 45.8
3831 Beer 1.36 33.0
3832 Whiskey 1.77 35.2
3833 Brandy 1.53 36.9
3834 Water 1.25 15.6
3835 Cola 0.45 19.6
3836 Sprite 0.26 29.6
3837 Lemonade 1.17 13.8
3838 Coffee 0.51 1.8
3839 Beer 0.53 1.0
3840 Cider 0.71 10.1
3841 Tonic 1.11 20.0
3842 Gin 1.85 29.2
3843 Champagne 1.87 15.7
3844 Water 0.61 7.6
3845 Cola 0.73 31.4
3846 Tea 1.61 41.0
3847 Lemonade 1.59 33.8
3848 Rum 0.72 48.4
3849 Beer 1.87 12.4
3850 Rum 1.66 26.4
3851 Tea 1.99 43.5
3852 Tonic 0.49 24.4
3853 Soda 0.22 14.3
3854 Champagne 1.16 35.4
3855 Whiskey 0.98 46.0
3856 Coffee 0.84 49.9
3857 Whiskey 0.36 45.5
3858 Brandy 0.3 17.1
3859 Milk 0.21 32.7
3860 Lemonade 0.34 2.3
3861 Juice 1.38 20.1
3862 Gin 0.71 39.6
3863 Coffee 0.67 30.1
3864 Coffee 1.29 40.0
3865 Coffee 1.74 49.4
3866 Water 1.17 48.3
3867 Sprite 1.03 29.8
3868 Milk 1.77 11.9
3869 Rum 1.02 36.5
3870 Champagne 1.44 19.1
3871 Rum 0.67 35.0
3872 Fanta 1.4 27.9
3873 Whiskey 1.01 45.1
3874 Gin 1.73 4.5
3875 Cola 0.91 0.9
3876 Lemonade 1.61 34.4
3877 Rum 1.83 30.0
3878 Milk 1.22 32.5
3879 Tonic 1.65 27.6
3880 Beer 0.3 40.6
3881 Beer 1.1 48.0
3882 Coffee 1.69 21.9
3883 Cola 0.95 5.0
3884 Lemonade 1.28 19.4
3885 Cola 1.26 40.2
3886 Brandy 0.48 26.4
3887 Beer 1.54 36.9
3888 Wine 0.26 27.5
3889 Soda 1.64 42.9
3890 Beer 0.87 1.4
3891 Gin 1.79 37.7
3892 Wine 0.23 3.8
3893 Cider 0.35 28.4
3894 Whiskey 0.42 6.6
3895 Wine 0.91 44.8
3896 Rum 0.3 8.0
3897 Vodka 1.09 33.1
3898 Tonic 1.33 28.3
3899 Water 1.86 42.1
3900 Tonic 1.88 41.0
3901 Milk 0.65 44.6
3902 Gin 0.41 29.2
3903 Water 1.46 8.8
3904 Vodka 1.34 29.1
3905 Soda 0.34 37.5
3906 Gin 0.73 42.6
3907 Milk 0.43 20.8
3908 Tea 1.27 7.6
3909 Whiskey 0.33 27.9
3910 Gin 1.71 23.3
3911 Tea 0.31 41.4
3912 Soda 0.55 15.2
3913 Coffee 1.18 27.9
3914 Gin 0.57 1.7
3915 Juice 1.51 25.0
3916 Water 0.99 15.6
3917 Beer 1.94 35.4
3918 Champagne 0.23 3.5
3919 Coffee 1.03 47.6
3920 Cola 1.0 7.1
3921 Gin 1.95 11.2
3922 Tea 0.5 38.0
3923 Champagne 0.44 31.5
3924 Fanta 0.87 23.3
3925 Vodka 1.9 11.1
3926 Champagne 1.82 11.6
3927 Milk 0.89 13.8
3928 Sprite 0.47 31.1
3929 Beer 0.49 47.0
3930 Rum 1.05 30.3
3931 Whiskey 1.61 45.9
3932 Cola 1.22 24.6
3933 Juice 0.41 30.3
3934 Rum 0.83 11.0
3935 Whiskey 0.76 39.4
3936 Cola 0.94 12.4
3937 Gin 0.39 8.4
3938 Water 1.54 31.7
3939 Cider 0.86 16.2
3940 Sprite 1.31 38.1
3941 Milk 1.94 35.7
3942 Whiskey 1.33 46.4
3943 Tonic 0.22 32.7
3944 Soda 0.84 29.7
3945 Vodka 1.09 11.0
3946 Vodka 0.66 44.9
3947 Coffee 0.91 10.4
3948 Rum 0.73 5.6
3949 Rum 0.68 2.6
3950 Vodka 0.77 33.2
3951 Coffee 1.0 24.2
3952 Water 1.65 5.4
3953 Soda 0.93 33.5
3954 Milk 1.27 39.9
3955 Rum 0.61 4.6
3956 Rum 1.97 31.6
3957 Tonic 1.53 19.5
3958 Fanta 1.21 39.7
3959 Tea 1.23 38.5
3960 Juice 0.61 11.7
3961 Vodka 1.59 7.0
3962 Sprite 1.62 10.9
3963 Milk 1.1 12.8
3964 Whiskey 0.65 15.1
3965 Beer 0.68 50.0
3966 Lemonade 1.53 17.5
3967 Cider 0.21 35.8
3968 Juice 1.09 11.5
3969 Tonic 1.54 17.7
3970 Water 1.99 41.7
3971 Vodka 1.22 40.0
3972 Cola 0.39 42.1
3973 Cider 0.73 3.3
3974 Wine 0.28 22.2
3975 Brandy 1.08 2.0
3976 Soda 1.47 30.8
3977 Vodka 1.26 36.7
3978 Champagne 1.19 15.4
3979 Rum 0.8 13.8
3980 Coffee 0.24 13.4
3981 Vodka 0.43 25.2
3982 Water 1.32 18.7
3983 Vodka 0.49 18.8
3984 Cola 1.96 5.8
3985 Beer 0.62 19.1
3986 Cola 0.84 19.4
3987 Lemonade 1.42 43.3
3988 Milk 0.98 40.6
3989 Cider 1.94 18.2
3990 Vodka 1.83 6.0
3991 Whiskey 1.42 9.9
3992 Cola 0.7 15.6
3993 Juice 1.56 4.5
3994 Rum 1.31 43.8
3995 Water 0.58 14.3
3996 Juice 1.02 3.2
3997 Sprite 1.19 43.8
3998 Sprite 0.77 29.7
3999 Coffee 0.41 42.9
4000 Brandy 0.26 45.7
4001 Soda 1.44 24.7
4002 Sprite 0.64 43.5
4003 Soda 1.84 36.4
4004 Fanta 1.57 17.0
4005 Milk 1.59 11.1
4006 Beer 1.94 9.7
4007 Wine 0.24 6.9
4008 Champagne 0.58 3.5
4009 Cider 1.26 2.0
4010 Fanta 0.99 36.5
4011 Gin 0.57 48.0
4012 Cider 0.5 26.8
4013 Tea 1.96 25.6
4014 Milk 1.06 42.7
4015 Coffee 1.02 36.5
4016 Gin 0.9 11.6
4017 Fanta 1.66 16.7
4018 Lemonade 0.42 39.9
4019 Wine 0.32 7.5
4020 Whiskey 1.56 12.9
4021 Wine 0.42 31.6
4022 Brandy 0.79 32.2
4023 Cola 0.81 30.6
4024 Vodka 0.79 3.1
4025 Sprite 0.75 44.6
4026 Lemonade 0.68 42.2
4027 Tea 1.78 5.3
4028 Wine 0.96 46.6
4029 Coffee 1.24 47.8
4030 Whiskey 1.16 39.8
4031 Champagne 1.87 21.5
4032 Coffee 0.71 42.4
4033 Fanta 1.93 12.8
4034 Tonic 0.38 20.8
4035 Gin 0.85 37.2
4036 Brandy 1.78 17.3
4037 Coffee 1.18 41.2
4038 Juice 1.02 19.8
4039 Cider 0.4 43.3
4040 Tea 1.25 8.3
4041 Whiskey 0.51 39.9
4042 Fanta 0.46 18.4
4043 Champagne 1.95 10.5
4044 Vodka 0.39 23.5
4045 Wine 0.76 21.6
4046 Water 1.96 21.8
4047 Rum 0.7 49.6
4048 Vodka 1.91 41.4
4049 Cola 1.55 39.8
4050 Tea 1.71 45.5
4051 Wine 0.4 16.5
4052 Rum 0.62 7.5
4053 Cider 0.68 16.2
4054 Soda 1.17 18.0
4055 Vodka 0.85 7.2
4056 Wine 0.85 18.9
4057 Wine 1.78 5.7
4058 Tonic 1.94 18.6
4059 Sprite 1.24 45.1
4060 Cola 1.2 0.7
4061 Wine 1.73 14.8
4062 Sprite 1.16 11.4
4063 Gin 1.06 22.5
4064 Tonic 0.95 33.9
4065 Sprite 1.75 7.0
4066 Sprite 1.73 26.7
4067 Tea 1.77 29.7
4068 Fanta 0.54 11.4
4069 Beer 1.16 33.2
4070 Champagne 0.59 10.1
4071 Tea 1.67 35.6
4072 Juice 1.24 29.4
4073 Soda 0.38 5.0
4074 Rum 1.8 47.8
4075 Wine 1.79 39.9
4076 Coffee 0.51 12.8
4077 Water 0.23 15.6
4078 Wine 1.32 14.6
4079 Juice 1.69 2.6
4080 Tea 0.36 25.1
4081 Water 0.67 45.1
4082 Soda 1.69 39.6
4083 Lemonade 0.69 42.8
4084 Cider 0.31 14.4
4085 Champagne 1.03 4.3
4086 Tea 0.43 45.0
4087 Fanta 1.72 1.5
4088 Rum 0.64 31.4
4089 Coffee 1.67 24.4
4090 Wine 1.47 49.7
4091 Cola 0.71 1.8
4092 Sprite 1.22 9.2
4093 Sprite 1.69 30.7
4094 Wine 0.37 14.1
4095 Wine 0.97 43.7
4096 Sprite 0.37 41.6
4097 Milk 0.97 46.3
4098 Beer 0.91 44.4
4099 Wine 1.95 31.1
4100 Gin 1.92 48.2
4101 Juice 1.22 6.7
4102 Soda 1.96 47.8
4103 Cola 1.59 30.7
4104 Juice 1.97 5.4
4105 Fanta 0.87 8.0
4106 Tea 0.3 5.5
4107 Fanta 1.8 9.8
4108 Lemonade 1.92 0.7
4109 Gin 1.97 23.8
4110 Whiskey 1.75 7.4
4111 Champagne 0.96 46.9
4112 Cola 0.92 30.8
4113 Whiskey 1.07 6.2
4114 Tea 0.64 22.3
4115 Cider 1.57 25.3
4116 Juice 1.03 32.1
4117 Cider 0.72 20.5
4118 Gin 1.5 5.5
4119 Gin 0.58 30.6
4120 Tea 1.99 49.3
4121 Water 1.02 38.6
4122 Vodka 1.9 7.2
4123 Cola 0.56 30.2
4124 Water 0.58 22.9
4125 Juice 0.76 31.1
4126 Fanta 1.92 44.0
4127 Tea 0.22 25.1
4128 Whiskey 0.59 34.3
4129 Juice 1.73 2.5
4130 Juice 1.1 6.4
4131 Fanta 0.74 16.1
4132 Soda 0.67 13.8
4133 Juice 0.76 48.8
4134 Gin 1.86 42.7
4135 Brandy 0.79 12.0
4136 Beer 1.0 27.1
4137 Vodka 0.74 13.2
4138 Sprite 1.49 42.2
4139 Cider 1.95 38.8
4140 Tonic 0.68 40.1
4141 Water 1.08 33.6
4142 Cola 1.23 10.7
4143 Rum 1.6 43.5
4144 Cola 1.05 50.0
4145 Tea 1.69 2.0
4146 Coffee 0.87 49.7
4147 Rum 0.84 30.4
4148 Whiskey 0.75 32.2
4149 Lemonade 1.65 40.5
4150 Whiskey 1.3 20.7
4151 Beer 0.33 1.7
4152 Tea 0.28 4.2
4153 Tea 1.27 26.3
4154 Cider 1.82 37.4
4155 Brandy 1.55 2.3
4156 Brandy 1.99 10.5
4157 Soda 0.46 26.1
4158 Rum 1.42 25.8
4159 Brandy 0.24 31.3
4160 Sprite 1.98 49.0
4161 Brandy 1.71 35.2
4162 Wine 0.55 32.5
4163 Tonic 0.59 47.2
4164 Wine 1.2 48.2
4165 Tea 1.59 2.2
4166 Milk 0.63 23.2
4167 Fanta 0.31 35.7
4168 Wine 0.82 29.0
4169 Tonic 1.51 23.3
4170 Vodka 1.63 45.1
4171 Sprite 0.21 14.2
4172 Vodka 0.83 49.9
4173 Juice 1.16 39.0
4174 Gin 1.84 6.3
4175 Fanta 1.19 33.7
4176 Tea 1.08 6.1
4177 Brandy 1.91 20.9
4178 Coffee 1.63 6.4
4179 Beer 1.1 16.4
4180 Fanta 1.72 5.8
4181 Vodka 1.8 6.9
4182 Fanta 0.64 36.8
4183 Gin 0.51 34.0
4184 Milk 1.9 32.3
4185 Whiskey 0.91 22.1
4186 Gin 0.41 47.4
4187 Soda 0.63 22.5
4188 Juice 0.48 14.2
4189 Coffee 1.77 38.5
4190 Whiskey 0.42 1.4
4191 Wine 1.55 18.1
4192 Cola 0.53 20.4
4193 Water 1.62 42.1
4194 Wine 0.43 23.3
4195 Cider 0.87 15.7
4196 Wine 1.38 30.7
4197 Wine 0.48 40.5
4198 Juice 0.47 30.8
4199 Fanta 1.85 12.6
4200 Tea 0.34 47.2
4201 Whiskey 0.27 1.0
4202 Champagne 0.85 21.1
4203 Soda 0.24 3.2
4204 Milk 0.26 1.2
4205 Sprite 0.89 41.7
4206 Tea 1.78 29.4
4207 Rum 0.67 25.4
4208 Gin 0.76 46.1
4209 Tonic 1.86 25.5
4210 Lemonade 0.48 11.4
4211 Gin 1.45 38.3
4212 Wine 0.51 18.6
4213 Tonic 0.59 42.2
4214 Milk 1.28 46.1
4215 Juice 1.56 42.6
4216 Whiskey 0.46 45.4
4217 Vodka 1.47 30.7
4218 Champagne 0.94 11.1
4219 Cider 0.89 31.3
4220 Milk 1.91 2.6
4221 Tonic 1.88 27.6
4222 Tonic 0.91 16.2
4223 Cider 1.35 25.4
4224 Water 0.27 41.6
4225 Lemonade 1.82 22.0
4226 Juice 0.45 34.2
4227 Brandy 0.67 43.9
4228 Cider 1.79 37.5
4229 Fanta 1.08 36.6
4230 Fanta 1.96 19.4
4231 Water 0.4 21.7
4232 Brandy 1.1 4.3
4233 Vodka 0.23 17.2
4234 Brandy 1.65 28.8
4235 Milk 1.09 17.0
4236 Beer 0.25 11.4
4237 Gin 1.3 31.7
4238 Lemonade 0.79 37.3
4239 Gin 1.82 12.5
4240 Sprite 1.46 28.2
4241 Cider 1.45 13.5
4242 Tonic 1.84 24.1
4243 Tonic 0.83 26.1
4244 Milk 1.63 40.5
4245 Brandy 1.62 20.8
4246 Tonic 1.15 18.1
4247 Juice 0.67 33.4
4248 Coffee 0.41 46.6
4249 Soda 0.64 47.4
4250 Cider 0.21 20.8
4251 Tonic 1.15 10.2
4252 Brandy 1.28 43.6
4253 Cola 0.55 41.5
4254 Champagne 0.52 18.1
4255 Tea 1.75 0.9
4256 Whiskey 1.45 34.3
4257 Juice 1.62 49.2
4258 Water 0.43 16.2
4259 Coffee 1.28 6.2
4260 Milk 1.12 21.7
4261 Whiskey 0.31 37.4
4262 Wine 1.02 28.7
4263 Whiskey 0.79 5.3
4264 Brandy 1.77 29.4
4265 Wine 0.66 6.6
4266 Sprite 0.51 41.8
4267 Milk 1.36 43.9
4268 Champagne 1.88 46.0
4269 Vodka 0.93 18.1
4270 Juice 0.81 49.5
4271 Whiskey 0.66 46.8
4272 Sprite 0.58 20.7
4273 Beer 0.83 27.2
4274 Coffee 1.43 12.3
4275 Tea 1.75 18.8
4276 Water 1.92 23.8
4277 Sprite 1.47 21.0
4278 Cola 0.51 24.3
4279 Sprite 1.94 14.2
4280 Tonic 1.57 14.0
4281 Gin 1.5 24.7
4282 Gin 1.08 20.4
4283 Gin 0.93 18.7
4284 Rum 0.27 40.1
4285 Cider 0.88 33.3
4286 Brandy 1.67 32.1
4287 Gin 1.37 24.9
4288 Juice 1.38 10.9
4289 Juice 1.54 41.4
4290 Vodka 1.2 9.5
4291 Cola 1.88 16.4
4292 Wine 1.52 30.8
4293 Soda 0.97 15.2
4294 Fanta 1.1 40.9
4295 Brandy 1.07 39.8
4296 Rum 1.08 47.6
4297 Champagne 0.8 21.2
4298 Milk 1.32 34.3
4299 Gin 0.34 22.4
4300 Cola 1.55 13.3
4301 Gin 1.91 26.5
4302 Beer 1.03 38.2
4303 Coffee 0.36 47.7
4304 Tea 0.4 24.1
4305 Cider 0.76 10.9
4306 Lemonade 1.61 30.7
4307 Vodka 0.48 38.0
4308 Brandy 0.62 18.9
4309 Coffee 0.31 35.1
4310 Fanta 1.17 2.5
4311 Gin 1.34 22.2
4312 Juice 1.84 6.3
4313 Rum 0.29 48.7
4314 Champagne 0.63 9.0
4315 Tonic 0.42 44.0
4316 Juice 0.78 40.5
4317 Cola 0.63 38.0
4318 Brandy 1.76 23.2
4319 Beer 0.53 0.8
4320 Cider 0.62 42.8
4321 Brandy 0.72 7.0
4322 Tonic 1.3 10.7
4323 Milk 1.2 10.3
4324 Tea 0.48 29.5
4325 Cola 1.93 31.4
4326 Wine 0.62 12.7
4327 Coffee 1.48 3.2
4328 Tea 0.57 31.7
4329 Soda 1.37 2.3
4330 Tonic 0.99 18.4
4331 Juice 0.97 29.3
4332 Champagne 1.52 43.3
4333 Juice 1.58 43.0
4334 Vodka 0.36 49.2
4335 Tea 0.48 17.7
4336 Tonic 0.47 11.5
4337 Wine 0.57 10.4
4338 Coffee 1.25 20.0
4339 Vodka 0.34 1.9
4340 Whiskey 0.39 28.6
4341 Sprite 1.29 10.9
4342 Rum 1.44 33.5
4343 Brandy 1.43 19.9
4344 Milk 1.48 21.8
4345 Brandy 1.23 48.6
4346 Juice 0.92 7.5
4347 Fanta 1.4 47.6
4348 Gin 1.1 24.8
4349 Tea 0.48 33.6
4350 Milk 0.77 32.6
4351 Sprite 1.47 12.4
4352 Lemonade 1.13 11.0
4353 Tonic 1.62 36.2
4354 Cider 0.31 37.8
4355 Champagne 1.17 9.0
4356 Fanta 0.54 48.7
4357 Vodka 1.82 19.8
4358 Water 1.93 31.4
4359 Beer 0.57 9.4
4360 Soda 0.44 10.8
4361 Tea 1.89 21.6
4362 Vodka 1.32 7.2
4363 Beer 1.98 9.3
4364 Gin 1.66 29.8
4365 Water 0.72 25.4
4366 Cider 1.02 6.2
4367 Rum 1.12 27.5
4368 Brandy 1.68 37.4
4369 Sprite 0.42 25.8
4370 Gin 1.01 5.2
4371 Champagne 0.91 22.1
4372 Lemonade 1.96 38.9
4373 Juice 1.3 35.7
4374 Gin 1.95 31.0
4375 Cider 0.83 35.7
4376 Soda 0.63 8.8
4377 Vodka 0.91 29.4
4378 Sprite 0.28 29.0
4379 Beer 1.4 34.1
4380 Coffee 0.46 30.5
4381 Champagne 1.76 4.9
4382 Tonic 0.56 43.0
4383 Beer 1.43 36.7
4384 Coffee 1.66 16.8
4385 Tonic 1.07 40.4
4386 Water 1.02 11.2
4387 Beer 1.48 41.9
4388 Water 1.79 40.6
4389 Whiskey 0.25 13.5
4390 Milk 1.44 36.3
4391 Beer 1.24 6.6
4392 Soda 1.67 15.3
4393 Water 1.5 8.7
4394 Milk 0.36 18.1
4395 Cola 1.97 49.7
4396 Brandy 0.72 31.4
4397 Milk 1.73 19.5
4398 Wine 0.73 44.5
4399 Champagne 0.8 41.6
4400 Milk 0.98 5.5
4401 Cola 0.36 46.9
4402 Tea 1.51 13.3
4403 Rum 0.89 45.9
4404 Milk 1.0 29.4
4405 Brandy 0.59 12.0
4406 Milk 1.65 24.9
4407 Cola 0.29 28.0
4408 Tea 1.14 46.5
4409 Whiskey 1.29 30.9
4410 Milk 0.46 34.6
4411 Sprite 1.12 35.8
4412 Rum 1.86 21.0
4413 Cola 1.88 49.1
4414 Tonic 0.9 34.6
4415 Beer 0.6 47.8
4416 Whiskey 1.68 47.2
4417 Brandy 1.6 35.0
4418 Brandy 1.57 20.1
