N Drinks Volume Price
3284 Soda 1.38 4.8
3285 Beer 1.04 25.1
3286 Juice 1.4 34.8
3287 Fanta 0.59 22.0
3288 Fanta 0.32 30.7
3289 Milk 1.51 20.8
3290 Gin 1.38 35.1
3291 Rum 0.88 48.9
3292 Cider 0.82 32.4
3293 Vodka 0.86 2.4
3294 Tonic 0.55 32.3
3295 Vodka 0.72 11.8
3296 Sprite 1.81 49.1
3297 Cider 0.38 10.5
3298 Vodka 1.19 34.4
3299 Vodka 0.24 3.7
3300 Beer 1.8 14.5
3301 Soda 1.08 9.4
3302 Tonic 0.62 32.5
3303 Brandy 1.8 41.3
3304 Tonic 0.6 6.6
3305 Tonic 1.68 13.1
3306 Lemonade 1.36 31.3
3307 Tea 0.23 48.2
3308 Rum 0.43 35.5
3309 Tea 0.49 15.4
3310 Whiskey 1.56 24.5
3311 Champagne 1.37 42.8
3312 Tonic 1.51 9.0
3313 Soda 0.38 27.7
3314 Cola 1.62 34.8
3315 Whiskey 0.73 6.2
3316 Milk 1.81 23.9
3317 Wine 1.47 13.7
3318 Coffee 0.21 12.6
3319 Wine 1.66 4.4
3320 Brandy 1.08 8.9
3321 Wine 1.34 23.3
3322 Coffee 0.49 22.8
3323 Juice 0.49 26.2
3324 Beer 1.93 27.9
3325 Gin 1.49 17.7
3326 Cider 1.98 22.8
3327 Soda 0.67 18.8
3328 Beer 1.33 23.1
3329 Tonic 1.62 29.6
3330 Juice 1.32 2.8
3331 Gin 0.44 44.4
3332 Beer 0.84 7.1
3333 Vodka 1.74 30.2
3334 Cola 0.64 7.4
3335 Milk 2.0 9.2
3336 Juice 0.65 3.3
3337 Tonic 0.55 19.9
3338 Rum 0.81 25.5
3339 Cola 1.84 33.1
3340 Juice 0.78 28.3
3341 Brandy 1.25 42.5
3342 Cider 1.35 11.3
3343 Champagne 0.42 35.2
3344 Water 1.78 14.1
3345 Beer 0.6 27.7
3346 Beer 1.83 5.0
3347 Soda 1.64 41.3
3348 Tea 1.6 22.8
3349 Soda 0.39 14.3
3350 Tonic 1.36 23.3
3351 Whiskey 1.61 33.1
3352 Vodka 1.22 34.2
3353 Wine 1.45 6.2
3354 Lemonade 1.02 32.1
3355 Juice 0.44 36.5
3356 Champagne 1.01 14.0
3357 Milk 1.05 31.4
3358 Vodka 1.26 40.7
3359 Milk 1.7 39.6
3360 Juice 0.65 45.3
3361 Brandy 0.61 10.7
3362 Sprite 1.63 2.1
3363 Tea 1.54 49.8
3364 Fanta 0.93 4.0
3365 Rum 1.41 40.0
3366 Fanta 1.18 29.1
3367 Rum 0.92 2.1
3368 Coffee 0.64 23.7
3369 Gin 1.6 21.3
3370 Vodka 0.59 36.4
3371 Whiskey 0.33 42.8
3372 Juice 1.88 2.1
3373 Milk 1.5 10.1
3374 Rum 1.09 22.8
3375 Vodka 1.51 19.5
3376 Coffee 1.84 22.8
3377 Vodka 1.45 21.8
3378 Water 1.79 47.4
3379 Cider 0.27 26.0
3380 Cola 1.74 13.4
3381 Water 1.11 35.0
3382 Wine 0.44 31.5
3383 Champagne 1.58 12.9
3384 Coffee 1.4 12.9
3385 Milk 0.64 43.6
3386 Milk 1.01 47.9
3387 Milk 0.45 28.4
3388 Sprite 1.33 3.0
3389 Beer 1.95 41.4
3390 Beer 1.51 13.5
3391 Coffee 1.41 32.7
3392 Cola 1.57 24.8
3393 Coffee 1.7 4.2
3394 Cider 0.39 30.3
3395 Juice 0.84 24.0
3396 Rum 0.54 42.8
3397 Juice 1.23 38.6
3398 Soda 1.3 14.7
3399 Wine 1.05 16.9
3400 Vodka 1.5 10.3
3401 Tonic 0.62 10.8
3402 Rum 0.51 33.7
3403 Gin 1.46 31.6
3404 Lemonade 1.13 8.7
3405 Lemonade 0.62 44.2
3406 Whiskey 1.5 0.9
3407 Juice 0.95 28.7
3408 Cider 0.53 32.3
3409 Lemonade 0.63 20.2
3410 Lemonade 1.26 19.9
3411 Milk 1.03 45.0
3412 Coffee 1.03 18.6
3413 Milk 1.79 24.6
3414 Cola 0.79 42.0
3415 Juice 0.38 39.3
3416 Tea 1.89 11.8
3417 Wine 1.15 19.0
3418 Cola 1.0 33.2
3419 Tea 1.82 44.4
3420 Vodka 1.04 35.0
3421 Whiskey 1.14 37.2
3422 Juice 0.64 46.0
3423 Cola 1.43 39.9
3424 Coffee 1.81 47.1
3425 Champagne 0.21 4.0
3426 Sprite 0.49 43.7
3427 Juice 0.73 14.7
3428 Fanta 1.48 30.4
3429 Water 0.69 27.1
3430 Rum 0.7 2.9
3431 Milk 1.3 11.1
3432 Tea 1.3 28.7
3433 Rum 0.73 10.2
3434 Cola 0.77 30.9
3435 Milk 1.85 6.1
3436 Tonic 0.77 40.0
3437 Beer 0.78 3.7
3438 Vodka 1.09 5.0
3439 Cola 0.43 40.8
3440 Coffee 1.12 25.5
3441 Cider 0.66 22.2
3442 Whiskey 1.23 3.0
3443 Juice 1.95 20.7
3444 Whiskey 0.62 48.2
3445 Whiskey 0.28 44.5
3446 Soda 1.26 2.9
3447 Vodka 0.72 48.8
3448 Gin 0.89 6.3
3449 Beer 0.43 47.0
3450 Tea 0.95 33.3
3451 Brandy 2.0 37.1
3452 Coffee 1.44 28.0
3453 Brandy 1.76 48.4
3454 Beer 0.32 40.8
3455 Wine 1.34 18.1
3456 Water 1.37 45.1
3457 Vodka 0.88 49.9
3458 Rum 0.56 3.9
3459 Juice 0.74 6.1
3460 Rum 1.51 18.2
3461 Rum 0.67 22.1
3462 Fanta 0.85 25.4
3463 Cider 1.86 46.1
3464 Beer 0.41 35.2
3465 Cider 0.68 43.2
3466 Milk 1.59 22.4
3467 Champagne 1.33 11.5
3468 Juice 0.48 49.3
3469 Vodka 1.11 42.6
3470 Milk 0.9 7.2
3471 Brandy 1.28 44.0
3472 Champagne 1.28 44.9
3473 Rum 1.09 37.9
3474 Wine 0.44 6.0
3475 Lemonade 0.26 42.1
3476 Sprite 1.39 49.5
3477 Lemonade 1.38 21.3
3478 Water 0.24 31.7
3479 Wine 1.25 20.3
3480 Fanta 1.95 28.0
3481 Coffee 1.83 39.0
3482 Beer 1.73 8.9
3483 Fanta 1.58 1.8
3484 Milk 1.58 38.5
3485 Vodka 1.14 35.8
3486 Juice 1.64 42.9
3487 Soda 1.14 47.5
3488 Cola 1.35 32.8
3489 Champagne 0.78 35.4
3490 Cider 0.28 16.2
3491 Sprite 1.3 35.4
3492 Milk 1.24 37.8
3493 Juice 1.9 44.9
3494 Tea 1.5 37.0
3495 Gin 0.91 33.7
3496 Champagne 1.7 29.6
3497 Tonic 1.24 31.8
3498 Vodka 1.33 40.1
3499 Coffee 0.2 10.9
3500 Fanta 1.51 4.7
3501 Tonic 1.21 25.1
3502 Fanta 0.94 30.2
3503 Cider 1.98 9.1
3504 Lemonade 1.26 19.0
3505 Rum 1.72 38.3
3506 Cola 1.13 43.2
3507 Water 1.96 27.1
3508 Water 1.15 28.4
3509 Lemonade 0.96 1.8
3510 Cola 0.68 13.4
3511 Water 1.52 43.0
3512 Rum 0.49 38.6
3513 Tea 0.71 32.1
3514 Rum 1.94 24.6
3515 Water 0.66 42.9
3516 Fanta 0.91 8.5
3517 Water 1.44 45.2
3518 Beer 1.3 9.7
3519 Soda 1.4 6.8
3520 Milk 1.4 7.8
3521 Wine 0.39 9.5
3522 Whiskey 0.78 48.0
3523 Vodka 1.8 49.4
3524 Tonic 1.73 26.3
3525 Brandy 1.04 30.6
3526 Beer 0.32 37.8
3527 Whiskey 1.53 17.7
3528 Tonic 1.96 46.5
3529 Whiskey 1.08 1.8
3530 Soda 1.84 9.0
3531 Whiskey 1.93 29.4
3532 Milk 1.39 3.8
3533 Lemonade 1.06 44.3
3534 Cider 1.41 11.1
3535 Gin 1.13 34.8
3536 Beer 1.22 31.6
3537 Tonic 0.93 34.4
3538 Brandy 1.52 24.1
3539 Coffee 0.8 18.5
3540 Wine 1.03 3.9
3541 Wine 0.92 1.4
3542 Coffee 1.43 4.5
3543 Fanta 1.19 13.0
3544 Cola 0.5 48.3
3545 Brandy 1.73 2.3
3546 Juice 0.23 22.8
3547 Champagne 0.84 14.9
3548 Rum 1.58 25.9
3549 Brandy 1.91 38.5
3550 Sprite 1.22 34.6
3551 Vodka 1.6 18.1
3552 Brandy 0.5 16.5
3553 Whiskey 0.68 31.8
3554 Beer 0.81 24.5
3555 Water 1.05 3.7
3556 Milk 1.64 42.3
3557 Cola 0.96 37.1
3558 Sprite 0.4 48.0
3559 Beer 1.12 22.7
3560 Juice 1.98 8.1
3561 Fanta 1.93 23.8
3562 Tea 1.67 8.7
3563 Fanta 1.92 14.3
3564 Gin 1.06 46.9
3565 Soda 1.63 1.5
3566 Cider 0.64 24.5
3567 Water 1.88 12.4
3568 Rum 1.99 38.5
3569 Water 1.9 2.7
3570 Whiskey 0.78 22.1
3571 Fanta 1.87 2.6
3572 Cola 0.54 42.2
3573 Cider 1.77 40.7
3574 Rum 0.91 49.4
3575 Rum 0.98 29.4
3576 Soda 0.62 45.3
3577 Tea 1.73 10.4
3578 Tonic 1.28 1.9
3579 Sprite 1.42 5.4
3580 Wine 1.41 36.8
3581 Water 0.59 23.9
3582 Champagne 1.87 12.1
3583 Juice 0.25 13.3
3584 Juice 0.52 2.8
3585 Milk 0.3 48.7
3586 Brandy 1.85 32.6
3587 Soda 1.72 22.6
3588 Tea 0.63 14.8
3589 Champagne 1.64 31.0
3590 Water 0.92 28.4
3591 Cola 0.58 4.7
3592 Tea 0.27 4.2
3593 Tonic 0.6 8.3
3594 Rum 0.84 10.4
3595 Vodka 1.16 13.5
3596 Water 1.42 40.6
3597 Beer 1.73 42.9
3598 Lemonade 1.67 43.4
3599 Fanta 1.48 47.8
3600 Rum 1.18 40.7
3601 Soda 0.34 31.8
3602 Gin 0.95 38.9
3603 Water 1.32 35.1
3604 Champagne 1.82 43.9
3605 Coffee 1.28 19.8
3606 Beer 0.59 4.0
3607 Cola 0.51 12.0
3608 Cola 0.43 17.7
3609 Coffee 0.33 45.8
3610 Soda 1.81 49.8
3611 Lemonade 1.14 11.8
3612 Champagne 1.66 16.5
3613 Cola 1.17 1.7
3614 Tonic 0.7 31.0
3615 Cola 1.15 44.2
3616 Brandy 1.41 22.0
3617 Tea 0.32 5.1
3618 Rum 0.67 44.0
3619 Wine 1.72 24.6
3620 Champagne 0.49 1.9
3621 Coffee 0.99 18.8
3622 Water 1.35 14.7
3623 Champagne 0.44 45.8
3624 Water 1.66 48.7
3625 Beer 0.2 23.1
3626 Lemonade 1.14 5.4
3627 Cola 1.95 24.0
3628 Milk 1.9 3.2
3629 Fanta 1.16 21.4
3630 Lemonade 1.44 14.2
3631 Beer 1.09 41.3
3632 Juice 0.26 25.5
3633 Fanta 1.63 8.1
3634 Rum 1.33 35.8
3635 Lemonade 0.38 34.4
3636 Soda 1.62 14.9
3637 Water 0.41 36.3
3638 Sprite 0.39 38.1
3639 Milk 1.73 41.3
3640 Cider 0.68 37.8
3641 Cider 0.47 48.9
3642 Sprite 1.32 22.9
3643 Fanta 0.25 26.6
3644 Tea 0.99 8.2
3645 Whiskey 0.73 8.4
3646 Soda 0.92 16.2
3647 Gin 0.88 44.2
3648 Coffee 0.46 6.4
3649 Champagne 0.97 32.5
3650 Champagne 0.35 19.2
3651 Coffee 1.95 22.7
3652 Wine 0.47 36.1
3653 Tonic 1.01 1.5
3654 Water 1.18 22.7
3655 Vodka 0.55 18.0
3656 Cider 1.82 41.1
3657 Whiskey 1.37 1.2
3658 Lemonade 1.17 23.0
3659 Sprite 1.58 6.8
3660 Tonic 1.22 43.7
3661 Cider 0.82 40.2
3662 Sprite 1.72 32.1
3663 Coffee 1.8 23.2
3664 Cola 1.28 1.8
3665 Fanta 0.6 16.0
3666 Champagne 0.79 43.3
3667 Tea 0.6 40.6
3668 Rum 0.59 31.5
3669 Sprite 1.32 2.0
3670 Fanta 0.79 41.9
3671 Juice 0.83 23.4
3672 Brandy 0.75 19.7
3673 Cola 1.12 11.6
3674 Cider 1.05 46.7
3675 Coffee 0.41 6.0
3676 Whiskey 1.12 45.1
3677 Champagne 0.55 13.2
3678 Wine 0.36 12.1
3679 Juice 1.83 25.5
3680 Lemonade 1.45 44.0
3681 Coffee 1.44 10.2
3682 Milk 1.42 14.5
3683 Tonic 1.34 24.5
3684 Coffee 1.97 5.0
3685 Vodka 0.26 46.2
3686 Cola 0.51 6.6
3687 Brandy 0.31 40.7
3688 Fanta 0.68 29.8
3689 Beer 0.83 32.6
3690 Beer 1.01 32.3
3691 Beer 0.47 34.6
3692 Water 1.22 13.3
3693 Cola 1.48 5.6
3694 Rum 1.7 31.1
3695 Cider 1.9 33.8
3696 Coffee 0.21 22.7
3697 Cola 1.15 36.9
3698 Cola 1.62 43.0
3699 Cider 1.56 0.9
3700 Rum 0.4 19.8
3701 Cola 1.77 22.6
3702 Juice 1.23 42.1
3703 Water 1.98 12.1
3704 Beer 0.48 33.0
3705 Soda 1.34 39.3
3706 Soda 1.65 37.8
3707 Juice 0.77 17.7
3708 Champagne 0.77 43.8
3709 Cola 1.59 8.3
3710 Cider 1.84 35.6
3711 Gin 1.58 22.8
3712 Beer 1.39 31.6
3713 Soda 1.79 7.7
3714 Coffee 1.48 2.5
3715 Gin 1.22 4.9
3716 Fanta 1.05 41.6
3717 Whiskey 1.88 22.0
3718 Brandy 1.15 9.0
3719 Tea 1.87 45.6
3720 Cider 0.78 9.1
3721 Soda 1.44 39.1
3722 Wine 0.57 3.9
3723 Sprite 1.63 42.3
3724 Milk 1.63 8.6
3725 Brandy 1.53 3.7
3726 Sprite 1.95 4.8
3727 Gin 1.28 47.8
3728 Gin 1.59 41.4
3729 Coffee 1.74 45.4
3730 Champagne 1.25 18.0
3731 Champagne 1.19 36.2
3732 Sprite 1.69 31.0
3733 Rum 1.89 29.0
3734 Rum 0.24 26.8
3735 Cider 1.0 48.4
3736 Water 1.98 14.7
3737 Lemonade 1.17 27.4
3738 Lemonade 1.71 20.6
3739 Vodka 1.47 24.6
3740 Champagne 0.53 33.0
3741 Rum 1.99 37.6
3742 Water 1.49 45.2
3743 Coffee 0.56 40.5
3744 Juice 0.28 27.0
3745 Lemonade 0.98 17.2
3746 Wine 1.56 4.4
3747 Sprite 0.96 12.7
3748 Cola 0.49 1.5
3749 Whiskey 0.31 28.4
3750 Water 1.09 48.4
3751 Tea 1.5 34.1
3752 Whiskey 0.47 18.9
3753 Whiskey 1.4 49.2
3754 Water 1.15 21.3
3755 Whiskey 1.94 20.2
3756 Juice 0.75 18.1
3757 Wine 1.45 38.0
3758 Fanta 1.31 48.2
3759 Milk 1.37 32.9
3760 Fanta 1.3 35.3
3761 Lemonade 0.28 48.5
3762 Coffee 1.65 3.2
3763 Soda 1.23 46.7
3764 Coffee 1.59 11.5
3765 Wine 1.96 48.5
3766 Soda 0.44 19.4
3767 Brandy 1.06 33.4
3768 Soda 0.67 14.8
3769 Coffee 0.98 18.6
3770 Cider 1.75 7.9
3771 Coffee 1.82 14.4
3772 Fanta 1.85 14.3
3773 Vodka 1.18 35.0
3774 Cola 0.65 14.8
3775 Gin 1.32 18.8
3776 Water 0.86 37.5
3777 Sprite 0.71 47.1
3778 Wine 1.34 31.0
3779 Rum 0.3 27.0
3780 Brandy 0.95 20.4
3781 Wine 0.55 23.1
3782 Champagne 1.33 25.5
3783 Cider 0.23 18.0
3784 Juice 0.36 28.8
3785 Soda 1.3 30.8
3786 Beer 1.64 34.5
3787 Gin 0.87 39.1
3788 Milk 1.91 23.9
3789 Cola 0.92 49.1
3790 Whiskey 1.88 44.8
3791 Wine 1.25 21.0
3792 Whiskey 1.6 43.1
3793 Tea 1.6 47.6
3794 Rum 0.37 33.0
3795 Vodka 1.09 7.8
3796 Gin 1.5 7.7
3797 Whiskey 0.55 48.6
3798 Sprite 1.09 37.4
3799 Soda 0.78 23.6
3800 Tonic 1.08 33.3
3801 Champagne 1.17 10.2
3802 Cider 1.79 13.9
3803 Gin 1.31 1.7
3804 Rum 0.34 41.3
3805 Fanta 1.27 1.6
3806 Brandy 1.56 31.5
3807 Water 1.91 20.7
3808 Rum 0.8 31.0
3809 Sprite 0.45 36.7
3810 Water 0.28 45.6
3811 Gin 0.24 33.0
3812 Wine 1.6 15.4
3813 Lemonade 0.33 8.2
3814 Whiskey 1.09 22.7
3815 Gin 1.33 18.2
3816 Gin 1.3 24.5
3817 Sprite 1.37 1.6
3818 Brandy 1.94 13.2
3819 Lemonade 1.63 18.8
3820 Water 0.47 46.6
3821 Gin 0.59 28.8
3822 Milk 1.53 18.8
3823 Wine 1.11 44.8
3824 Milk 1.24 4.2
3825 Vodka 1.93 14.3
3826 Coffee 1.38 42.1
3827 Juice 0.74 48.9
3828 Whiskey 0.29 47.7
3829 Tea 1.28 30.0
3830 Rum 1.71 11.6
3831 Coffee 1.77 41.1
3832 Vodka 1.49 46.4
3833 Water 0.63 40.6
3834 Tonic 0.56 9.0
3835 Gin 1.39 18.6
3836 Sprite 1.97 33.0
3837 Cider 1.47 8.8
3838 Sprite 1.76 8.4
3839 Juice 1.83 4.3
3840 Soda 0.2 36.4
3841 Fanta 0.58 28.0
3842 Sprite 0.49 23.3
3843 Milk 0.32 7.1
3844 Lemonade 1.67 17.7
3845 Whiskey 0.99 20.6
3846 Sprite 1.98 48.5
3847 Vodka 1.97 13.5
3848 Cider 0.37 39.0
3849 Tea 0.27 5.4
3850 Champagne 0.7 35.3
3851 Coffee 1.92 9.2
3852 Sprite 0.83 42.1
3853 Water 0.69 42.2
3854 Tonic 1.14 3.7
3855 Coffee 0.48 14.8
3856 Milk 1.47 11.3
3857 Juice 1.07 30.5
3858 Tonic 1.11 47.1
3859 Cider 0.96 19.0
3860 Vodka 0.5 25.0
3861 Tonic 1.76 38.2
3862 Coffee 1.91 41.9
3863 Sprite 0.3 3.2
3864 Fanta 1.56 19.7
3865 Juice 0.63 37.5
3866 Vodka 1.01 42.4
3867 Milk 0.76 1.5
3868 Brandy 1.94 26.3
3869 Beer 0.31 11.3
3870 Tonic 1.76 4.0
3871 Beer 1.44 3.1
3872 Gin 0.83 10.6
3873 Cider 1.46 38.1
3874 Tea 0.99 37.8
3875 Tonic 1.68 45.1
3876 Champagne 1.31 16.1
3877 Soda 1.41 20.7
3878 Milk 0.99 8.6
3879 Sprite 1.71 33.4
3880 Cola 1.66 21.4
3881 Wine 0.58 22.3
3882 Soda 1.32 14.3
3883 Cider 1.55 8.4
3884 Brandy 0.43 28.8
3885 Rum 0.86 28.0
3886 Champagne 1.25 17.3
3887 Beer 0.83 7.7
3888 Brandy 2.0 2.6
3889 Fanta 0.89 16.6
3890 Juice 1.52 35.6
3891 Wine 0.35 48.1
3892 Lemonade 0.91 9.5
3893 Rum 1.24 15.8
3894 Fanta 1.21 16.3
3895 Gin 0.6 33.2
3896 Water 0.36 37.8
3897 Champagne 0.29 14.3
3898 Water 0.66 16.5
3899 Beer 0.91 10.8
3900 Whiskey 0.75 34.2
3901 Soda 0.41 48.7
3902 Milk 1.75 46.4
3903 Rum 1.58 49.3
3904 Soda 1.73 43.0
3905 Wine 1.57 16.5
3906 Gin 1.37 31.6
3907 Fanta 0.78 1.3
3908 Wine 0.21 23.0
3909 Gin 0.2 13.2
3910 Tea 0.95 49.0
3911 Coffee 0.92 1.0
3912 Coffee 1.66 9.4
3913 Beer 0.81 38.2
3914 Tea 1.27 2.6
3915 Tonic 1.23 17.6
3916 Champagne 1.78 23.2
3917 Water 0.93 30.5
3918 Gin 0.56 9.2
3919 Tea 0.93 12.8
3920 Brandy 0.4 3.2
3921 Tonic 0.67 1.8
3922 Rum 0.75 37.4
3923 Tea 0.92 2.6
3924 Lemonade 0.69 28.6
3925 Brandy 1.67 21.6
3926 Champagne 0.44 45.0
3927 Sprite 0.54 39.0
3928 Coffee 0.95 11.2
3929 Wine 1.52 32.2
3930 Fanta 0.96 27.6
3931 Wine 0.71 49.6
3932 Juice 0.78 21.3
3933 Fanta 1.65 46.6
3934 Whiskey 1.37 18.7
3935 Cola 0.56 8.5
3936 Cola 0.54 29.1
3937 Tonic 0.43 17.4
3938 Cider 0.93 31.5
3939 Sprite 0.8 45.8
3940 Cola 1.11 35.7
3941 Milk 0.31 33.1
3942 Juice 1.29 18.4
3943 Beer 1.81 35.7
3944 Champagne 0.67 14.3
3945 Soda 1.22 4.0
3946 Coffee 1.29 19.9
3947 Coffee 0.44 35.5
3948 Milk 1.16 9.7
3949 Vodka 0.46 44.7
3950 Tea 0.74 4.4
3951 Tea 1.84 37.0
3952 Lemonade 1.34 19.9
3953 Soda 0.36 11.1
3954 Champagne 1.71 48.0
3955 Cider 1.58 48.6
3956 Milk 0.41 27.6
3957 Brandy 0.43 48.5
3958 Rum 1.59 21.2
3959 Gin 1.51 26.2
3960 Beer 1.19 15.1
3961 Sprite 0.6 30.5
3962 Champagne 0.61 13.1
3963 Champagne 1.64 41.7
3964 Cider 1.6 28.2
3965 Tonic 0.9 13.5
3966 Rum 1.98 16.9
3967 Coffee 0.53 35.9
3968 Whiskey 0.54 30.9
3969 Gin 0.95 16.6
3970 Fanta 0.7 39.1
3971 Juice 1.39 6.8
3972 Cider 1.9 35.7
3973 Wine 0.5 5.2
3974 Fanta 1.69 5.1
3975 Tonic 0.35 2.1
3976 Soda 1.76 18.8
3977 Milk 0.96 4.4
3978 Cider 1.8 12.5
3979 Beer 0.63 19.7
3980 Water 0.27 40.1
3981 Cider 1.73 3.7
3982 Wine 1.56 39.1
3983 Champagne 1.72 2.9
3984 Beer 0.57 33.3
3985 Vodka 1.02 42.2
3986 Wine 0.29 36.6
3987 Sprite 1.99 41.0
3988 Milk 0.22 6.7
3989 Brandy 1.9 12.4
3990 Lemonade 0.69 38.5
3991 Fanta 0.27 33.1
3992 Brandy 1.44 49.9
3993 Milk 0.62 17.9
3994 Tonic 1.14 16.7
3995 Rum 1.09 24.0
3996 Lemonade 0.94 9.9
3997 Rum 1.18 0.9
3998 Tea 1.82 33.9
3999 Vodka 1.05 43.8
4000 Juice 0.39 2.2
4001 Milk 0.39 41.8
4002 Milk 1.97 14.9
4003 Milk 1.59 35.5
4004 Water 1.4 17.7
4005 Champagne 0.3 41.8
4006 Gin 0.51 5.5
4007 Water 0.65 29.3
4008 Cola 1.57 16.0
4009 Vodka 0.41 38.4
4010 Juice 1.73 15.9
4011 Coffee 0.97 11.9
4012 Soda 1.99 4.1
4013 Tonic 1.27 28.8
4014 Coffee 1.27 43.1
4015 Soda 0.87 26.7
4016 Vodka 0.91 17.7
4017 Coffee 0.91 45.4
4018 Champagne 1.17 3.7
4019 Wine 0.72 44.2
4020 Coffee 1.01 37.7
4021 Rum 1.49 26.7
4022 Coffee 0.36 17.7
4023 Gin 1.7 13.8
4024 Lemonade 0.55 41.3
4025 Vodka 0.64 1.0
4026 Vodka 0.44 6.3
4027 Sprite 1.76 26.2
4028 Sprite 0.72 32.0
4029 Rum 1.54 44.4
4030 Wine 0.76 34.2
4031 Rum 1.77 25.3
4032 Fanta 0.47 30.7
4033 Rum 0.31 49.6
4034 Cola 0.33 28.7
4035 Juice 0.56 15.8
4036 Soda 1.1 32.3
4037 Vodka 1.82 18.5
4038 Champagne 0.91 38.5
4039 Rum 0.49 45.1
4040 Milk 0.29 18.7
4041 Beer 0.7 43.4
4042 Wine 0.88 46.0
4043 Wine 1.24 43.4
4044 Gin 1.02 26.0
4045 Whiskey 1.83 6.5
4046 Gin 0.84 20.2
4047 Whiskey 0.29 6.8
4048 Cola 1.8 7.9
4049 Tonic 1.18 47.6
4050 Rum 0.9 40.9
4051 Milk 1.76 5.7
4052 Brandy 1.78 47.4
4053 Soda 0.68 9.8
4054 Water 0.77 40.4
4055 Juice 0.97 6.4
4056 Brandy 1.14 23.3
4057 Beer 0.51 41.1
4058 Soda 1.74 42.6
4059 Milk 0.37 27.8
4060 Tonic 1.34 28.6
4061 Whiskey 1.1 45.8
4062 Vodka 0.55 38.9
4063 Vodka 1.73 16.0
4064 Sprite 0.63 8.7
4065 Brandy 0.75 19.6
4066 Vodka 0.81 48.7
4067 Milk 1.57 26.2
4068 Tonic 1.61 25.0
4069 Cider 1.39 47.9
4070 Fanta 0.69 0.7
4071 Soda 1.52 33.5
4072 Vodka 0.73 11.8
4073 Tonic 0.94 7.5
4074 Cola 1.82 2.4
4075 Beer 1.63 11.0
4076 Champagne 1.13 6.6
4077 Milk 0.7 7.7
4078 Water 1.41 43.7
4079 Cola 0.85 22.8
4080 Fanta 0.57 48.2
4081 Cola 0.87 32.9
4082 Water 1.46 15.2
4083 Sprite 1.44 32.6
4084 Cola 0.65 1.4
4085 Milk 1.62 7.8
4086 Tonic 1.79 45.1
4087 Beer 0.35 16.5
4088 Milk 0.82 18.1
4089 Milk 0.64 48.9
4090 Sprite 0.67 44.5
4091 Cider 0.43 37.6
4092 Soda 0.35 44.7
4093 Juice 1.08 39.0
4094 Soda 0.47 13.4
4095 Brandy 1.67 6.9
4096 Coffee 1.2 44.8
4097 Wine 0.45 5.1
4098 Cola 0.2 33.2
4099 Sprite 0.52 40.7
4100 Sprite 1.11 22.9
4101 Coffee 0.36 44.7
4102 Juice 1.19 48.0
4103 Tea 1.26 30.4
4104 Wine 1.41 36.6
4105 Tonic 1.22 26.9
4106 Gin 0.65 39.0
4107 Cola 0.44 4.4
4108 Juice 1.32 12.4
4109 Gin 0.46 15.5
4110 Lemonade 1.4 46.2
4111 Tonic 1.94 20.9
4112 Vodka 1.54 44.9
4113 Milk 0.95 2.3
4114 Champagne 0.98 25.8
4115 Lemonade 1.52 14.8
4116 Tonic 1.57 18.5
4117 Beer 1.08 31.5
4118 Soda 0.23 14.8
4119 Wine 1.59 16.7
4120 Water 1.1 26.9
4121 Fanta 0.25 7.8
4122 Tea 0.22 10.6
4123 Lemonade 1.92 38.0
4124 Juice 0.93 27.9
4125 Coffee 0.56 37.0
4126 Rum 0.49 42.0
4127 Fanta 1.52 6.6
4128 Tea 1.71 11.8
4129 Beer 1.85 28.5
4130 Brandy 0.46 43.7
4131 Champagne 0.7 40.3
4132 Gin 1.99 42.3
4133 Soda 1.63 45.0
4134 Gin 0.9 38.6
4135 Brandy 1.02 26.9
4136 Juice 1.19 33.2
4137 Brandy 1.09 23.7
4138 Gin 1.63 14.0
4139 Cola 1.79 20.6
4140 Sprite 0.92 17.4
4141 Fanta 1.01 6.0
4142 Soda 0.73 2.0
4143 Gin 0.29 4.9
4144 Sprite 1.0 14.5
4145 Milk 0.68 11.5
4146 Whiskey 1.2 14.9
4147 Tea 0.59 7.3
4148 Whiskey 0.21 10.3
4149 Beer 1.4 20.4
4150 Lemonade 0.97 48.6
4151 Whiskey 1.34 30.9
4152 Fanta 0.96 43.5
4153 Tea 0.37 12.7
4154 Gin 1.8 16.4
4155 Wine 1.07 6.2
4156 Wine 0.76 47.5
4157 Tonic 0.85 7.7
4158 Cola 0.92 17.5
4159 Milk 1.24 17.4
4160 Whiskey 1.37 9.0
4161 Tonic 1.22 27.7
4162 Rum 0.74 35.3
4163 Lemonade 0.34 41.3
4164 Brandy 0.63 34.7
4165 Whiskey 1.79 15.8
4166 Soda 0.4 46.0
4167 Vodka 1.15 13.7
4168 Whiskey 0.26 26.9
4169 Brandy 0.28 16.7
4170 Champagne 1.97 2.8
4171 Milk 1.66 0.8
4172 Milk 1.06 44.8
4173 Champagne 1.88 1.5
4174 Wine 1.26 38.7
4175 Tea 1.82 26.3
4176 Vodka 1.49 46.2
4177 Rum 0.23 13.3
4178 Cider 1.54 33.9
4179 Milk 0.61 44.2
4180 Tonic 0.41 38.9
4181 Gin 0.95 27.7
4182 Sprite 0.78 49.3
4183 Milk 1.08 49.1
4184 Sprite 1.71 34.0
4185 Rum 1.15 45.2
4186 Wine 0.49 13.5
4187 Gin 1.03 26.3
